Item,Date,DateTime,Timestamp,Reference_Price,Bid_Depth,Ask_Depth,Percentage
UNIIRT,2024-12-24,2024-12-24 17:08:23.554000+03:30,1735047503554,11150320.0,649.657,1201.3890000000001,0.0
UNIUSDT,2024-12-24,2024-12-24 17:08:23.103000+03:30,1735047503103,14.185,1476.069,1268.413,0.0
USDCIRT,2024-12-24,2024-12-24 17:08:23.618000+03:30,1735047503618,792670.0,5695.360000000001,6108.58,0.0
USDCUSDT,2024-12-24,2024-12-24 17:08:23.024000+03:30,1735047503024,0.9986,16821.16,152555.58,0.0
USDTIRT,2024-12-24,2024-12-24 17:08:23.589000+03:30,1735047503589,789480.0,20630.87,22305.81,0.0
WBTCIRT,2024-12-24,2024-12-24 17:08:23.543000+03:30,1735047503543,74768549960.0,0.139044,0.21784599999999998,0.0
WBTCUSDT,2024-12-24,2024-12-24 17:08:23.128000+03:30,1735047503128,93417.6,28.499048000000002,0.35131999999999997,0.0
WIRT,2024-12-24,2024-12-24 17:08:23.814000+03:30,1735047503814,233060.0,45751.12,84231.51,0.0
WLDIRT,2024-12-24,2024-12-24 17:08:23.836000+03:30,1735047503836,1853000.0,6804.02,1840.2980000000002,0.0
WLDUSDT,2024-12-24,2024-12-24 17:08:23.219000+03:30,1735047503219,2.35,10018.812,5600.838,0.0
WOOIRT,2024-12-24,2024-12-24 17:08:23.756000+03:30,1735047503756,175090.0,144821.66,75448.08,0.0
WOOUSDT,2024-12-24,2024-12-24 17:08:23.150000+03:30,1735047503150,0.22093,152800.89,160462.91,0.0
WUSDT,2024-12-24,2024-12-24 17:08:23.202000+03:30,1735047503202,0.2908,75810.56,84773.87,0.0
XAUTIRT,2024-12-24,2024-12-24 17:08:23.748000+03:30,1735047503748,2083001120.0,2.00745,3.58711,0.0
XAUTUSDT,2024-12-24,2024-12-24 17:08:23.301000+03:30,1735047503301,2634.8,4.91294,1.34447,0.0
XIRT,2024-12-24,2024-12-24 17:08:23.824000+03:30,1735047503824,128.3,182489037.0,465163948.0,0.0
XLMIRT,2024-12-24,2024-12-24 17:08:23.675000+03:30,1735047503675,300790.0,35469.7,11926.199999999999,0.0
XLMUSDT,2024-12-24,2024-12-24 17:08:23.025000+03:30,1735047503025,0.38,43708.6,52844.7,0.0
XMRIRT,2024-12-24,2024-12-24 17:08:23.576000+03:30,1735047503576,150799780.0,12.723,40.375,0.0
XMRUSDT,2024-12-24,2024-12-24 17:08:23.005000+03:30,1735047503005,188.77,36.991,40.245,0.0
XRPIRT,2024-12-24,2024-12-24 17:08:23.607000+03:30,1735047503607,1811000.0,11972.199999999999,6098.0,0.0
XRPUSDT,2024-12-24,2024-12-24 17:08:22.963000+03:30,1735047502963,2.2854,5978.1,5234.2,0.0
XTZIRT,2024-12-24,2024-12-24 17:08:23.797000+03:30,1735047503797,1130990.0,19716.93,10151.460000000001,0.0
XTZUSDT,2024-12-24,2024-12-24 17:08:23.184000+03:30,1735047503184,1.422,19826.06,19076.5,0.0
XUSDT,2024-12-24,2024-12-24 17:08:23.200000+03:30,1735047503200,0.0001621,124498235.0,97563517.0,0.0
YFIIRT,2024-12-24,2024-12-24 17:08:23.643000+03:30,1735047503643,7366194820.0,3.749,4.9974,0.0
YFIUSDT,2024-12-24,2024-12-24 17:08:23.059000+03:30,1735047503059,9267.0,3.8137000000000003,3.4204,0.0
ZROIRT,2024-12-24,2024-12-24 17:08:23.770000+03:30,1735047503770,4498550.0,3415.922,2581.476,0.0
ZROUSDT,2024-12-24,2024-12-24 17:08:23.156000+03:30,1735047503156,5.748,4363.9619999999995,4551.0199999999995,0.0
ZRXIRT,2024-12-24,2024-12-24 17:08:23.703000+03:30,1735047503703,393990.0,73228.7,55529.1,0.0
ZRXUSDT,2024-12-24,2024-12-24 17:08:23.117000+03:30,1735047503117,0.4962,68670.8,69509.7,0.0
100K_FLOKIIRT,2024-12-24,2024-12-24 17:08:23.831000+03:30,1735047503831,14160008.0,1434.903,457.316,2.0
100K_FLOKIUSDT,2024-12-24,2024-12-24 17:08:23.202000+03:30,1735047503202,17.8899,1009.722,838.6560000000001,2.0
1B_BABYDOGEIRT,2024-12-24,2024-12-24 17:08:23.847000+03:30,1735047503847,2910000.0,3558.224,9004.089,2.0
1B_BABYDOGEUSDT,2024-12-24,2024-12-24 17:08:23.216000+03:30,1735047503216,3.678,6482.334,6656.307,2.0
1INCHIRT,2024-12-24,2024-12-24 17:08:23.817000+03:30,1735047503817,322550.0,34133.0,86844.0,2.0
1INCHUSDT,2024-12-24,2024-12-24 17:08:23.184000+03:30,1735047503184,0.41,141037.0,86511.0,2.0
1M_BTTIRT,2024-12-24,2024-12-24 17:08:23.703000+03:30,1735047503703,900020.0,7495.05,5344.41,2.0
1M_BTTUSDT,2024-12-24,2024-12-24 17:08:23.245000+03:30,1735047503245,1.151,27630.44,27763.63,2.0
1M_NFTIRT,2024-12-24,2024-12-24 17:08:23.860000+03:30,1735047503860,424000.0,47258.740000000005,39024.64,2.0
1M_NFTUSDT,2024-12-24,2024-12-24 17:08:23.230000+03:30,1735047503230,0.5273,53542.06,62123.29,2.0
1M_PEPEIRT,2024-12-24,2024-12-24 17:08:23.838000+03:30,1735047503838,14701250.0,319.64529999999996,437.1175,2.0
1M_PEPEUSDT,2024-12-24,2024-12-24 17:08:23.225000+03:30,1735047503225,18.7395,713.3498000000001,1395.111,2.0
AAVEIRT,2024-12-24,2024-12-24 17:08:23.617000+03:30,1735047503617,298878860.0,22.567,30.4949,2.0
AAVEUSDT,2024-12-24,2024-12-24 17:08:23.007000+03:30,1735047503007,378.66,26.1098,71.4305,2.0
ADAIRT,2024-12-24,2024-12-24 17:08:23.632000+03:30,1735047503632,727960.0,36566.3,24867.0,2.0
ADAUSDT,2024-12-24,2024-12-24 17:08:23.021000+03:30,1735047503021,0.9182,10214.5,31557.9,2.0
AEVOIRT,2024-12-24,2024-12-24 17:08:23.752000+03:30,1735047503752,309900.0,43933.53,41641.26,2.0
AEVOUSDT,2024-12-24,2024-12-24 17:08:23.288000+03:30,1735047503288,0.389,45626.84,40866.58,2.0
AGLDIRT,2024-12-24,2024-12-24 17:08:23.717000+03:30,1735047503717,1320190.0,8859.605,6909.867,2.0
AGLDUSDT,2024-12-24,2024-12-24 17:08:23.264000+03:30,1735047503264,1.6689,12637.66,16262.575,2.0
ALGOIRT,2024-12-24,2024-12-24 17:08:23.592000+03:30,1735047503592,306510.0,29520.2,68382.3,2.0
ALGOUSDT,2024-12-24,2024-12-24 17:08:23.019000+03:30,1735047503019,0.3903,73716.5,73112.6,2.0
ANKRIRT,2024-12-24,2024-12-24 17:08:23.841000+03:30,1735047503841,30090.0,336073.6,999649.1000000001,2.0
ANKRUSDT,2024-12-24,2024-12-24 17:08:23.216000+03:30,1735047503216,0.03799,698521.6,682422.9,2.0
APEIRT,2024-12-24,2024-12-24 17:08:23.525000+03:30,1735047503525,999950.0,11737.8,20790.8,2.0
APEUSDT,2024-12-24,2024-12-24 17:08:23.108000+03:30,1735047503108,1.26,27992.2,29760.2,2.0
API3IRT,2024-12-24,2024-12-24 17:08:23.579000+03:30,1735047503579,1370000.0,21242.135000000002,15140.289,2.0
API3USDT,2024-12-24,2024-12-24 17:08:23.011000+03:30,1735047503011,1.762,20439.245,18747.714,2.0
APTIRT,2024-12-24,2024-12-24 17:08:23.605000+03:30,1735047503605,7630000.0,3344.7,632.4,2.0
APTUSDT,2024-12-24,2024-12-24 17:08:23.037000+03:30,1735047503037,9.67,1539.3,1216.2,2.0
ARBIRT,2024-12-24,2024-12-24 17:08:23.801000+03:30,1735047503801,646960.0,27392.341,11467.096,2.0
ARBUSDT,2024-12-24,2024-12-24 17:08:23.171000+03:30,1735047503171,0.818,22493.427,20725.427,2.0
ATOMIRT,2024-12-24,2024-12-24 17:08:23.652000+03:30,1735047503652,5490000.0,2952.79,3068.4500000000003,2.0
ATOMUSDT,2024-12-24,2024-12-24 17:08:23.054000+03:30,1735047503054,6.993,3427.14,3206.03,2.0
AVAXIRT,2024-12-24,2024-12-24 17:08:23.572000+03:30,1735047503572,31270120.0,254.07,440.48,2.0
AVAXUSDT,2024-12-24,2024-12-24 17:08:23.136000+03:30,1735047503136,39.799,644.04,515.23,2.0
AXSIRT,2024-12-24,2024-12-24 17:08:23.699000+03:30,1735047503699,5399800.0,2130.1,4093.2,2.0
AXSUSDT,2024-12-24,2024-12-24 17:08:23.092000+03:30,1735047503092,6.85,5197.0,6184.1,2.0
BALIRT,2024-12-24,2024-12-24 17:08:23.668000+03:30,1735047503668,2111750.0,12056.2,12781.5,2.0
BALUSDT,2024-12-24,2024-12-24 17:08:23.095000+03:30,1735047503095,2.689,12614.5,13050.2,2.0
BANANAIRT,2024-12-24,2024-12-24 17:08:23.803000+03:30,1735047503803,33094370.0,395.0714,503.6333,2.0
BANANAUSDT,2024-12-24,2024-12-24 17:08:23.189000+03:30,1735047503189,40.39,489.8544,550.7036,2.0
BANDIRT,2024-12-24,2024-12-24 17:08:23.774000+03:30,1735047503774,1211260.0,23305.214,21888.075,2.0
BANDUSDT,2024-12-24,2024-12-24 17:08:23.164000+03:30,1735047503164,1.533,23168.675,22537.517,2.0
BATIRT,2024-12-24,2024-12-24 17:08:23.665000+03:30,1735047503665,231920.0,25612.6,66686.09999999999,2.0
BATUSDT,2024-12-24,2024-12-24 17:08:23.065000+03:30,1735047503065,0.2949,128361.8,120951.6,2.0
BCHIRT,2024-12-24,2024-12-24 17:08:23.625000+03:30,1735047503625,369999990.0,42.77568,31.45855,2.0
BCHUSDT,2024-12-24,2024-12-24 17:08:22.978000+03:30,1735047502978,466.03,55.4995,34.68789,2.0
BICOIRT,2024-12-24,2024-12-24 17:08:23.738000+03:30,1735047503738,243160.0,112276.28,88577.68,2.0
BICOUSDT,2024-12-24,2024-12-24 17:08:23.279000+03:30,1735047503279,0.305,110739.57,111247.09,2.0
BLURIRT,2024-12-24,2024-12-24 17:08:23.752000+03:30,1735047503752,216010.0,47927.97,78934.82,2.0
BLURUSDT,2024-12-24,2024-12-24 17:08:23.126000+03:30,1735047503126,0.2737,130815.23,127763.64,2.0
BNBIRT,2024-12-24,2024-12-24 17:08:23.645000+03:30,1735047503645,544450000.0,10.201,39.166999999999994,2.0
BNBUSDT,2024-12-24,2024-12-24 17:08:22.995000+03:30,1735047502995,688.0,45.101,42.52,2.0
BNXIRT,2024-12-24,2024-12-24 17:08:22.991000+03:30,1735047502991,345120.0,40764.4,46279.08,2.0
BNXUSDT,2024-12-24,2024-12-24 17:08:23.250000+03:30,1735047503250,0.4314,61450.590000000004,60175.44,2.0
BTCIRT,2024-12-24,2024-12-24 17:08:23.524000+03:30,1735047503524,74680000000.0,0.054166,0.197189,2.0
BTCUSDT,2024-12-24,2024-12-24 17:08:23.842000+03:30,1735047503842,94530.0,0.167274,0.446745,2.0
CAKEIRT,2024-12-24,2024-12-24 17:08:23.724000+03:30,1735047503724,2049720.0,1960.844,6374.714,2.0
CAKEUSDT,2024-12-24,2024-12-24 17:08:23.263000+03:30,1735047503263,2.59,6265.062,6385.253,2.0
CATIIRT,2024-12-24,2024-12-24 17:08:22.975000+03:30,1735047502975,306910.0,56390.92,24473.35,2.0
CATIUSDT,2024-12-24,2024-12-24 17:08:23.240000+03:30,1735047503240,0.3918,68335.02,56528.29,2.0
CELRIRT,2024-12-24,2024-12-24 17:08:23.787000+03:30,1735047503787,16490.0,850764.6,730044.8,2.0
CELRUSDT,2024-12-24,2024-12-24 17:08:23.155000+03:30,1735047503155,0.02077,1644430.5,1830409.3,2.0
CHZIRT,2024-12-24,2024-12-24 17:08:23.542000+03:30,1735047503542,73670.0,302606.0,171563.0,2.0
CHZUSDT,2024-12-24,2024-12-24 17:08:23.123000+03:30,1735047503123,0.0935,297637.0,275846.0,2.0
COMPIRT,2024-12-24,2024-12-24 17:08:23.652000+03:30,1735047503652,68534840.0,581.36,414.17,2.0
COMPUSDT,2024-12-24,2024-12-24 17:08:23.082000+03:30,1735047503082,85.17,366.37,407.49,2.0
CRVIRT,2024-12-24,2024-12-24 17:08:23.688000+03:30,1735047503688,766000.0,23704.816000000003,27150.522,2.0
CRVUSDT,2024-12-24,2024-12-24 17:08:23.104000+03:30,1735047503104,0.969,19183.137,27979.233,2.0
CVCIRT,2024-12-24,2024-12-24 17:08:23.629000+03:30,1735047503629,136530.0,92276.54000000001,145946.16,2.0
CVCUSDT,2024-12-24,2024-12-24 17:08:23.052000+03:30,1735047503052,0.1733,220194.08000000002,238142.56,2.0
CVXIRT,2024-12-24,2024-12-24 17:08:23.792000+03:30,1735047503792,3790120.0,1124.3249999999998,333.545,2.0
CVXUSDT,2024-12-24,2024-12-24 17:08:23.178000+03:30,1735047503178,4.833,4148.991,4257.492,2.0
DAIIRT,2024-12-24,2024-12-24 17:08:23.570000+03:30,1735047503570,793000.0,5913.81,1293.44,2.0
DAIUSDT,2024-12-24,2024-12-24 17:08:23.114000+03:30,1735047503114,1.001,27646.52,87208.23999999999,2.0
DAOIRT,2024-12-24,2024-12-24 17:08:23.616000+03:30,1735047503616,273100.0,11040.48,38435.16,2.0
DAOUSDT,2024-12-24,2024-12-24 17:08:23.038000+03:30,1735047503038,0.346,95335.45999999999,96382.13,2.0
DOGEIRT,2024-12-24,2024-12-24 17:08:23.536000+03:30,1735047503536,257871.0,22053.0,49056.0,2.0
DOGEUSDT,2024-12-24,2024-12-24 17:08:23.085000+03:30,1735047503085,0.3275,66286.0,165779.0,2.0
DOGSIRT,2024-12-24,2024-12-24 17:08:23.833000+03:30,1735047503833,451.0,141856159.0,210037009.0,2.0
DOGSUSDT,2024-12-24,2024-12-24 17:08:23.199000+03:30,1735047503199,0.0005719,20180803.0,40132261.0,2.0
DOTIRT,2024-12-24,2024-12-24 17:08:23.600000+03:30,1735047503600,5900000.0,3114.1,965.5000000000001,2.0
DOTUSDT,2024-12-24,2024-12-24 17:08:22.988000+03:30,1735047502988,7.413,1790.3,2100.6,2.0
DYDXIRT,2024-12-24,2024-12-24 17:08:23.592000+03:30,1735047503592,1231270.0,7125.363,2887.742,2.0
DYDXUSDT,2024-12-24,2024-12-24 17:08:23.023000+03:30,1735047503023,1.555,10711.119,10704.393,2.0
EDUIRT,2024-12-24,2024-12-24 17:08:23.759000+03:30,1735047503759,438000.0,27758.89,26007.010000000002,2.0
EDUUSDT,2024-12-24,2024-12-24 17:08:23.285000+03:30,1735047503285,0.5491,38697.9,38705.19,2.0
EGALAIRT,2024-12-24,2024-12-24 17:08:23.611000+03:30,1735047503611,29980.0,775738.0,613330.0,2.0
EGALAUSDT,2024-12-24,2024-12-24 17:08:23.032000+03:30,1735047503032,0.03818,936317.0,1044728.0,2.0
EGLDIRT,2024-12-24,2024-12-24 17:08:23.730000+03:30,1735047503730,29137890.0,934.42,921.35,2.0
EGLDUSDT,2024-12-24,2024-12-24 17:08:23.143000+03:30,1735047503143,36.89,977.79,851.64,2.0
EIGENIRT,2024-12-24,2024-12-24 17:08:23.717000+03:30,1735047503717,3043010.0,4560.2,5494.163,2.0
EIGENUSDT,2024-12-24,2024-12-24 17:08:23.271000+03:30,1735047503271,3.89,7512.016,7254.924,2.0
ENAIRT,2024-12-24,2024-12-24 17:08:23.768000+03:30,1735047503768,847990.0,16767.96,7654.139999999999,2.0
ENAUSDT,2024-12-24,2024-12-24 17:08:23.158000+03:30,1735047503158,1.079,20601.58,20525.18,2.0
ENJIRT,2024-12-24,2024-12-24 17:08:23.671000+03:30,1735047503671,190500.0,150278.0,152153.0,2.0
ENJUSDT,2024-12-24,2024-12-24 17:08:23.088000+03:30,1735047503088,0.2388,150637.0,146698.0,2.0
ENSIRT,2024-12-24,2024-12-24 17:08:23.685000+03:30,1735047503685,29100050.0,586.3299999999999,333.53,2.0
ENSUSDT,2024-12-24,2024-12-24 17:08:23.109000+03:30,1735047503109,36.84,944.59,307.82,2.0
EOSIRT,2024-12-24,2024-12-24 17:08:23.660000+03:30,1735047503660,677000.0,12252.41,5400.79,2.0
EOSUSDT,2024-12-24,2024-12-24 17:08:23.009000+03:30,1735047503009,0.8559,18188.71,22918.75,2.0
ETCIRT,2024-12-24,2024-12-24 17:08:23.693000+03:30,1735047503693,21750020.0,504.57,436.54999999999995,2.0
ETCUSDT,2024-12-24,2024-12-24 17:08:23.043000+03:30,1735047503043,27.65,1042.12,1044.3,2.0
ETHFIIRT,2024-12-24,2024-12-24 17:08:23.850000+03:30,1735047503850,1657700.0,11733.532,11764.751,2.0
ETHFIUSDT,2024-12-24,2024-12-24 17:08:23.235000+03:30,1735047503235,2.07,12008.677,12753.771,2.0
ETHIRT,2024-12-24,2024-12-24 17:08:23.544000+03:30,1735047503544,2717950000.0,3.10555,2.59894,2.0
ETHUSDT,2024-12-24,2024-12-24 17:08:23.857000+03:30,1735047503857,3439.8,4.63631,6.63298,2.0
FETIRT,2024-12-24,2024-12-24 17:08:23.790000+03:30,1735047503790,1085100.0,10664.94,13043.86,2.0
FETUSDT,2024-12-24,2024-12-24 17:08:23.182000+03:30,1735047503182,1.3844,12375.84,8711.32,2.0
FILIRT,2024-12-24,2024-12-24 17:08:23.576000+03:30,1735047503576,4190020.0,3074.432,2165.761,2.0
FILUSDT,2024-12-24,2024-12-24 17:08:23.009000+03:30,1735047503009,5.32,2502.437,3268.373,2.0
FLOWIRT,2024-12-24,2024-12-24 17:08:23.527000+03:30,1735047503527,619990.0,44988.866,34941.702000000005,2.0
FLOWUSDT,2024-12-24,2024-12-24 17:08:23.117000+03:30,1735047503117,0.779,44695.311,43578.962999999996,2.0
FTMIRT,2024-12-24,2024-12-24 17:08:23.668000+03:30,1735047503668,765270.0,30757.0,13886.0,2.0
FTMUSDT,2024-12-24,2024-12-24 17:08:23.057000+03:30,1735047503057,0.9658,10935.0,21694.0,2.0
GIRT,2024-12-24,2024-12-24 17:08:23.847000+03:30,1735047503847,25630.0,601572.9,416850.30000000005,2.0
GLMIRT,2024-12-24,2024-12-24 17:08:23.562000+03:30,1735047503562,295070.0,76395.92,56370.16,2.0
GLMUSDT,2024-12-24,2024-12-24 17:08:23.148000+03:30,1735047503148,0.3735,73015.78,76406.77,2.0
GMTIRT,2024-12-24,2024-12-24 17:08:23.601000+03:30,1735047503601,111060.0,106851.0,118363.0,2.0
GMTUSDT,2024-12-24,2024-12-24 17:08:23.009000+03:30,1735047503009,0.139,253092.0,280748.0,2.0
GMXIRT,2024-12-24,2024-12-24 17:08:23.735000+03:30,1735047503735,23671900.0,1310.9975,1211.9278,2.0
GMXUSDT,2024-12-24,2024-12-24 17:08:23.269000+03:30,1735047503269,29.77,1157.4253,1173.1808,2.0
GRTIRT,2024-12-24,2024-12-24 17:08:23.684000+03:30,1735047503684,180820.0,94884.0,50066.0,2.0
GRTUSDT,2024-12-24,2024-12-24 17:08:23.080000+03:30,1735047503080,0.23,156677.0,77425.0,2.0
GUSDT,2024-12-24,2024-12-24 17:08:23.212000+03:30,1735047503212,0.03211,678518.9,609266.4,2.0
HBARIRT,2024-12-24,2024-12-24 17:08:23.629000+03:30,1735047503629,252000.0,33450.0,55319.0,2.0
HBARUSDT,2024-12-24,2024-12-24 17:08:23.047000+03:30,1735047503047,0.31682,48798.0,65563.0,2.0
HMSTRIRT,2024-12-24,2024-12-24 17:08:22.991000+03:30,1735047502991,2491.0,2501997.0,4154445.0,2.0
HMSTRUSDT,2024-12-24,2024-12-24 17:08:23.256000+03:30,1735047503256,0.0031597,4854082.0,3910486.0,2.0
HOTIRT,2024-12-24,2024-12-24 17:08:23.743000+03:30,1735047503743,2050.0,4643391.0,7470214.0,2.0
HOTUSDT,2024-12-24,2024-12-24 17:08:23.275000+03:30,1735047503275,0.002554,10703007.0,11141965.0,2.0
IMXIRT,2024-12-24,2024-12-24 17:08:23.718000+03:30,1735047503718,1158600.0,18100.010000000002,23285.05,2.0
IMXUSDT,2024-12-24,2024-12-24 17:08:23.130000+03:30,1735047503130,1.48,23455.06,23077.46,2.0
JASMYIRT,2024-12-24,2024-12-24 17:08:23.855000+03:30,1735047503855,28920.0,404081.5,204847.1,2.0
JASMYUSDT,2024-12-24,2024-12-24 17:08:23.228000+03:30,1735047503228,0.036052,801362.4,755253.1,2.0
JSTIRT,2024-12-24,2024-12-24 17:08:23.706000+03:30,1735047503706,31660.0,669175.5,326419.3,2.0
JSTUSDT,2024-12-24,2024-12-24 17:08:23.254000+03:30,1735047503254,0.04001,838668.7,970100.8,2.0
LDOIRT,2024-12-24,2024-12-24 17:08:23.558000+03:30,1735047503558,1453800.0,7191.6179999999995,14514.8623,2.0
LDOUSDT,2024-12-24,2024-12-24 17:08:23.143000+03:30,1735047503143,1.84,15051.654,12151.3216,2.0
LINKIRT,2024-12-24,2024-12-24 17:08:23.586000+03:30,1735047503586,19303240.0,279.219,1033.4850000000001,2.0
LINKUSDT,2024-12-24,2024-12-24 17:08:22.974000+03:30,1735047502974,24.476,782.707,1014.487,2.0
LPTIRT,2024-12-24,2024-12-24 17:08:23.546000+03:30,1735047503546,15050070.0,1469.3,546.3,2.0
LPTUSDT,2024-12-24,2024-12-24 17:08:23.136000+03:30,1735047503136,19.35,1880.8,1559.6,2.0
LRCIRT,2024-12-24,2024-12-24 17:08:23.639000+03:30,1735047503639,174460.0,161315.0,164592.0,2.0
LRCUSDT,2024-12-24,2024-12-24 17:08:23.069000+03:30,1735047503069,0.2166,123939.0,128767.0,2.0
LTCIRT,2024-12-24,2024-12-24 17:08:23.569000+03:30,1735047503569,85600000.0,126.48496,96.45908,2.0
LTCUSDT,2024-12-24,2024-12-24 17:08:23+03:30,1735047503000,108.56,223.43576000000002,189.16973,2.0
MAGICIRT,2024-12-24,2024-12-24 17:08:23.721000+03:30,1735047503721,362480.0,65952.74,15741.087,2.0
MAGICUSDT,2024-12-24,2024-12-24 17:08:23.258000+03:30,1735047503258,0.4598,74615.07,74326.30500000001,2.0
MAJORIRT,2024-12-24,2024-12-24 17:08:23.778000+03:30,1735047503778,493700.0,8698.07,16932.42,2.0
MAJORUSDT,2024-12-24,2024-12-24 17:08:23.166000+03:30,1735047503166,0.622614,32481.37,37002.75,2.0
MANAIRT,2024-12-24,2024-12-24 17:08:23.528000+03:30,1735047503528,421000.0,38277.0,24783.0,2.0
MANAUSDT,2024-12-24,2024-12-24 17:08:23.104000+03:30,1735047503104,0.532,65883.0,68132.0,2.0
MASKIRT,2024-12-24,2024-12-24 17:08:23.624000+03:30,1735047503624,2508500.0,4118.6,4636.9,2.0
MASKUSDT,2024-12-24,2024-12-24 17:08:23.055000+03:30,1735047503055,3.165,10700.9,6979.1,2.0
MDTIRT,2024-12-24,2024-12-24 17:08:23.809000+03:30,1735047503809,48550.0,216275.90000000002,230371.7,2.0
MDTUSDT,2024-12-24,2024-12-24 17:08:23.191000+03:30,1735047503191,0.06101,550626.3,716959.6,2.0
MEMEIRT,2024-12-24,2024-12-24 17:08:23.800000+03:30,1735047503800,8680.0,1347574.0,1245632.0,2.0
MEMEUSDT,2024-12-24,2024-12-24 17:08:23.185000+03:30,1735047503185,0.01099,2619543.0,2086798.0,2.0
MKRIRT,2024-12-24,2024-12-24 17:08:23.588000+03:30,1735047503588,1290000000.0,9.46491,13.137270000000001,2.0
MKRUSDT,2024-12-24,2024-12-24 17:08:22.995000+03:30,1735047502995,1640.0,19.50892,21.52927,2.0
MOVEIRT,2024-12-24,2024-12-24 17:08:23.828000+03:30,1735047503828,665000.0,6634.51,18313.65,2.0
MOVEUSDT,2024-12-24,2024-12-24 17:08:23.213000+03:30,1735047503213,0.8374,26580.13,35601.020000000004,2.0
NEARIRT,2024-12-24,2024-12-24 17:08:23.700000+03:30,1735047503700,4419880.0,1811.3,2464.0,2.0
NEARUSDT,2024-12-24,2024-12-24 17:08:23.096000+03:30,1735047503096,5.564,4469.3,4808.2,2.0
NMRIRT,2024-12-24,2024-12-24 17:08:23.642000+03:30,1735047503642,13025030.0,2095.3758000000003,2074.9053,2.0
NMRUSDT,2024-12-24,2024-12-24 17:08:23.063000+03:30,1735047503063,16.5,2050.384,1894.1027,2.0
NOTIRT,2024-12-24,2024-12-24 17:08:23.808000+03:30,1735047503808,5368.0,1360411.0,4165976.0,2.0
NOTUSDT,2024-12-24,2024-12-24 17:08:23.197000+03:30,1735047503197,0.00678,4233747.0,1381297.0,2.0
OMGIRT,2024-12-24,2024-12-24 17:08:23.849000+03:30,1735047503849,160270.0,320.0,59.22,2.0
OMGUSDT,2024-12-24,2024-12-24 17:08:23.233000+03:30,1735047503233,0.2774,500.0,39.96,2.0
OMIRT,2024-12-24,2024-12-24 17:08:23.736000+03:30,1735047503736,2955910.0,4743.24,8978.74,2.0
OMUSDT,2024-12-24,2024-12-24 17:08:23.275000+03:30,1735047503275,3.7364,4998.29,4748.93,2.0
ONDOIRT,2024-12-24,2024-12-24 17:08:23.860000+03:30,1735047503860,1303150.0,3370.37,6593.030000000001,2.0
ONDOUSDT,2024-12-24,2024-12-24 17:08:23.227000+03:30,1735047503227,1.6898,13001.67,67502.35,2.0
ONEIRT,2024-12-24,2024-12-24 17:08:23.598000+03:30,1735047503598,24410.0,976015.7,784606.4,2.0
ONEUSDT,2024-12-24,2024-12-24 17:08:23.027000+03:30,1735047503027,0.031,786060.2,530313.8,2.0
PAXGIRT,2024-12-24,2024-12-24 17:08:23.731000+03:30,1735047503731,2073113590.0,2.01203,4.36587,2.0
PAXGUSDT,2024-12-24,2024-12-24 17:08:23.285000+03:30,1735047503285,2625.0,4.59716,7.81672,2.0
PENDLEIRT,2024-12-24,2024-12-24 17:08:23.781000+03:30,1735047503781,4153170.0,4680.019,3766.0119999999997,2.0
PENDLEUSDT,2024-12-24,2024-12-24 17:08:23.172000+03:30,1735047503172,5.27,5260.871,4928.72,2.0
PMNUSDT,2024-12-24,2024-12-24 17:08:23.071000+03:30,1735047503071,0.05787,53936.799999999996,39460.5,2.0
POLIRT,2024-12-24,2024-12-24 17:08:23.684000+03:30,1735047503684,403200.0,20633.0,23052.0,2.0
POLUSDT,2024-12-24,2024-12-24 17:08:23.077000+03:30,1735047503077,0.5129,63821.0,33737.0,2.0
QNTIRT,2024-12-24,2024-12-24 17:08:23.557000+03:30,1735047503557,92824850.0,428.572,288.591,2.0
QNTUSDT,2024-12-24,2024-12-24 17:08:23.136000+03:30,1735047503136,115.6,272.814,271.559,2.0
RDNTIRT,2024-12-24,2024-12-24 17:08:23.864000+03:30,1735047503864,49000.0,265148.23,392663.17,2.0
RDNTUSDT,2024-12-24,2024-12-24 17:08:23.244000+03:30,1735047503244,0.0622,580340.43,666258.3200000001,2.0
RENDERIRT,2024-12-24,2024-12-24 17:08:23.724000+03:30,1735047503724,6121040.0,1803.405,1319.0349999999999,2.0
RENDERUSDT,2024-12-24,2024-12-24 17:08:23.267000+03:30,1735047503267,7.75,5136.1939999999995,2997.6749999999997,2.0
RSRIRT,2024-12-24,2024-12-24 17:08:23.868000+03:30,1735047503868,10379.0,620016.0,2043892.0,2.0
RSRUSDT,2024-12-24,2024-12-24 17:08:23.248000+03:30,1735047503248,0.013108,2072644.0,2169138.0,2.0
SAFEIRT,2024-12-24,2024-12-24 17:08:23.790000+03:30,1735047503790,852260.0,7441.280000000001,13787.32,2.0
SAFEUSDT,2024-12-24,2024-12-24 17:08:23.180000+03:30,1735047503180,1.0639,19454.28,22389.11,2.0
SANDIRT,2024-12-24,2024-12-24 17:08:23.549000+03:30,1735047503549,481990.0,26013.0,38359.0,2.0
SANDUSDT,2024-12-24,2024-12-24 17:08:23.120000+03:30,1735047503120,0.6051,58459.0,35626.0,2.0
SHIBIRT,2024-12-24,2024-12-24 17:08:23.650000+03:30,1735047503650,17860.0,246481.0,472534.0,2.0
SHIBUSDT,2024-12-24,2024-12-24 17:08:23.037000+03:30,1735047503037,0.02268,2511373.0,1257152.0,2.0
